CVE ESTADO,CVE MUNICIPIO,Emisiones de Amoniaco,,,,,,,,,,,,,
,,Aplicacion_de_fertilizantes,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Emisiones_domesticas_de_amoniaco,Emisiones_Ganaderas,Incendios_Forestales,Ladrilleras,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Maquinara_agricola,Terminales_autobuses,
16,072,16072,40.95043882,0,1.440593358,0.000778883,18.74122008,15.55643,0,0,6.342028228,0,0,0.001732337,0
16,073,16073,35.72675985,0,2.490003704,0.042678998,45.55526842,9.34343,10.17733609,0.068149362,4.151663562,0,0,0.001241427,0
16,074,16074,24.63065433,0,0.856735234,0.001839301,13.09497555,6.01151,0,0,5.523804497,0,0,0.001257841,0
16,075,16075,53.73503423,0,3.992130699,0.011033708,131.4637936,7.2482,0.832582984,0,7.779953454,0,0,0.247121025,0
16,076,16076,23.7554833,0,0.808929922,0.038965095,90.80456774,8.61194,0,0.198768972,3.565087463,0,0,0.001384813,0
16,077,16077,45.53356184,0,2.471262241,0.00161772,26.46500669,10.5365,0.566070263,0.011358227,3.209144625,0,0,0.002757967,0
16,078,16078,25.89052621,0,0.745844554,0.001658143,16.35520807,14.69313,0,0.096544929,4.349009691,0,0,0.001229729,0
16,079,16079,57.62964233,0,8.75114267,0.016443913,152.5728248,19.46777,0.869263423,0.005679113,5.972610314,0,0,0.008007014,0
16,080,16080,70.65249645,0,2.255223138,0.000689215,37.80150006,12.30705,0.191393103,0,12.96721018,0,0,0.002501192,0
16,081,16081,28.01106027,0,2.153386485,2.63197E-05,16.46800659,3.12615,0.013182458,0,1.871811821,0,0,0.001511107,0
16,082,16082,75.21982047,0,7.098472368,0.009473628,116.1006973,24.51825,2.700541379,0.034074681,11.63742889,0,0,0.010024238,0
16,083,16083,29.12625293,0,4.564199523,0.00154698,58.72319453,5.94069,1.345142269,0,2.220419263,0,0,0.010311389,0
16,084,16084,26.06081813,0,3.97930623,0.003246149,43.04165721,7.4034,0.962191561,0.005679113,3.231405169,0,0,0.002243624,0
16,085,16085,58.87325193,0,2.565821415,0.012762124,60.27519694,9.3164,0.540217135,0.005679113,4.838564325,0,0,0.003890545,0
16,086,16086,114.7677864,0,0.520554875,0.0014549,19.54688013,32.13316,0,0.005679113,24.97825033,0,0,0.005686995,0
16,087,16087,33.45050523,0,0.970090221,0.01364037,19.73306528,2123.25219,0.070890353,0,5.439552383,0,0,0.00272246,0
16,088,16088,51.56153117,0.00095146,2.708920625,0.018998219,143.0019774,41.76957,0,0,8.630733825,0,0,0.002704726,0
16,089,16089,338.9166085,0,1.327251489,0.002822621,30.86384632,4.25276,0,0.045432908,20.90781836,0,0,0.010076416,0
16,090,16090,27.51482121,0,2.23997192,0.008746972,38.41692343,13.79072,0.632127635,0.005679113,3.74437418,0,0,0.002570772,0
16,091,16091,16.53240052,0,1.15202202,0.011773861,19.47282468,3.2346,0.428189743,0,2.166996774,0,0,0.002851886,0
16,092,16092,62.97014494,0,2.940738917,0.000452337,28.04584793,23.68428,0,0,6.064449135,0,0,0.003341287,0
16,093,16093,35.99477103,0,3.9536821,0.005039599,64.31911258,27.38548,0.979763346,0,6.84997214,0,0,0.00123305,0
16,094,16094,9.816419702,0,0.556895357,0.000447435,9.287101112,0.2806,0,0,1.15131617,0,0,0.000601847,0
16,095,16095,29.67358178,0,0.426122875,0.014272044,15.01464401,3.7692,5.225716119,0,4.923787902,0,0,0.002303764,0
16,096,16096,49.14249163,0,1.360768986,0.000236878,12.61781335,14.85137,8.971167352,0,1.155420181,0,0,0.002261925,0
16,097,16097,60.23526446,0,5.603135632,0.001634236,62.51596464,31.60595,11.56184694,0.011358227,8.521833105,0,0,0.005152864,0
16,098,16098,47.58123216,0,2.897097018,0.001147359,47.04176368,10.87272,0.857818045,0,7.566095348,0,0,0.002619939,0
16,099,16099,44.76656697,0,2.803818911,0.000184238,26.1292039,12.13719,0,0,4.220882931,0,0,0.003331854,0
16,100,16100,26.41183073,0,1.832567165,0.018047717,26.37004579,18.2407,1.635452112,0.005679113,3.136895915,0,0,0.000912015,0
16,101,16101,37.67349542,0,1.925753185,2.63197E-05,20.98639369,24.0353,2.220003501,0,2.609968333,0,0,0.003616438,0
16,102,16102,39.49827388,0,12.49712418,0.216010035,459.6853557,354.13619,11.13408289,0.289634787,2.644734176,0,0,0.008047389,0
16,103,16103,122.6100491,0,1.002662676,0.00568696,30.60994153,33.66764,0.023263161,0.028395567,28.82591723,0,0,0.006326741,0
16,104,16104,93.65695201,0,1.699500193,0.000421116,24.02987708,5.26511,0,0,17.39482425,0,0,0.004603795,0
16,105,16105,142.1815715,0,0.567289401,0.002717579,25.71057398,33.19207,0,0,40.15274429,0,0,0.006995006,0
16,106,16106,97.63459083,0,0.83463859,0.016310693,39.292747,31.99748,0,0,21.41917385,0,0,0.00458411,0
16,107,16107,113.4630769,0,2.730291004,0.060184783,94.3655738,73.67806,1.450423295,1.0960689,16.0579874,0,0,0.005546989,0
16,108,16108,60.49738919,0.006763589,3.507268429,0.143735058,236.0608745,13.1112,0,0,11.10295122,0,0,0.004446538,0
16,109,16109,37.98874928,0,0.18445724,0.001318399,4.140257601,5.22794,0,0.045432908,5.848708853,0,0,0.001961379,0
16,110,16110,54.48240388,0,4.911865243,0.004319451,65.24058649,28.81978,8.298537509,0.079507589,6.742207163,0,0,0.003917098,0
16,111,16111,7.139701676,0,1.864260952,0.000778883,45.6792348,727.4639,0.523009839,0,0.604837152,0,0,0.002633032,0
16,112,16112,82.6470355,0,15.79609833,0.025217292,215.7896481,53.69978,0.756323135,0.079507589,7.854700423,0,0,0.004457326,0
16,113,16113,173.5726884,0,1.585240601,0.001331597,33.41446929,33.55996,0,0,48.6409893,0,0,0.009153919,0
17,001,17001,18.63243537,0,2.653826005,0.00361661,24.90316848,225.72477,0.191409462,0,4.355616976,0,0,0.000951092,0
17,002,17002,24.66547808,0.000588104,1.39241404,0.003427121,32.02668348,19.96032,1.114627484,0.005112001,2.003318195,0,0,0.001277717,0
17,003,17003,55.68811345,0,5.552429968,0.01817887,51.74994234,59.01139,0,0,31.42673069,0,0,0.004095246,0
17,004,17004,86.26255695,0.001760397,7.377904002,0.059515284,117.8010252,366.28926,0,0,46.27627094,0,0,0.00572833,0
17,005,17005,10.34749859,0,2.091016919,0.000757953,14.91710479,35.9535,0,0,2.896383715,0,0,0.000640925,0
17,006,17006,39.0116322,0.009791034,4.458798752,0.15266143,201.330069,41.63349,0,0.046008008,14.47982084,0,0,0.040394046,0
17,007,17007,6.372962317,0.020326007,4.68883272,0.289440648,380.5410973,189.53073,0.303653682,0,1.073349627,0,0,0.000426288,0.006417085
17,008,17008,8.944265673,0.002557587,2.964433062,0.0687692,119.1033908,36.8639,0,0.015336003,1.752438396,0,0,0.030658011,0
17,009,17009,46.47030649,0.000777613,1.836240712,0.011795689,25.8069043,28.44672,9.322740756,0,31.71503803,0,0,0.000856366,0
17,010,17010,30.73823117,0,0.963700849,0.008320299,22.99124299,77.98337,0,0,10.33590553,0,0,0.003466943,0
17,011,17011,1.761821321,0.006613235,3.538165395,0.478945783,216.4357342,120.79832,0,0,0.201214355,0,0,0.047944718,0
17,012,17012,33.49041202,0,1.880710928,0.018568145,70.52326564,303.46365,0,0,13.91541208,0,0,0.03656874,0
17,013,17013,31.58884419,0,1.495225147,0.004452975,20.17076927,86.67076,0,0,12.99751189,0,0,0.002730051,0
17,014,17014,11.56598084,0,1.092147269,0.002850064,12.72700225,50.47955,0,0,2.995062432,0,0,0.000606977,0
17,015,17015,29.58689873,0,5.11087737,0.009682825,36.29544605,575.01854,0,0,7.058407345,0,0,0.001624682,0
17,016,17016,30.42180432,0,4.129516583,0.005695956,36.27603894,23.07231,0,0.005112001,5.149401158,0,0,0.002369004,0
17,017,17017,32.4293848,0,9.986078619,0.02333432,87.31520367,672.89715,0,0,7.402960679,0,0,0.001628339,0
17,018,17018,7.78494474,0.003498084,5.20935179,0.068580882,139.135873,31.41447,0.490657617,0.005112001,1.574903183,0,0,0.094644952,0
17,019,17019,59.74611526,0,4.50738932,0.007117847,48.14510024,364.13186,0,0,21.54972543,0,0,0.00361082,0
17,020,17020,20.20271461,0.001920931,4.055952262,0.008633753,69.23847373,30.58568,3.659986653,0.015336003,3.380370071,0,0,0.000988409,0
17,021,17021,6.772682897,0,0.864392095,0.002100704,10.90369813,437.73517,0,0,1.518444981,0,0,0.000369185,0
17,022,17022,6.710466696,0,5.172973003,0.007018806,40.55627905,16.69563,0.006978948,0.010224002,0.826830867,0,0,0.001422275,0
17,023,17023,14.36871608,0,1.734333988,0.000757953,13.7879847,20.09991,2.747326951,0,8.291496248,0,0,0.011778996,0
17,024,17024,48.27459011,0.0014221,4.009303733,0.012407785,66.36261108,404.65949,0,0,14.20466752,0,0,0.007760221,0
17,025,17025,52.30230067,0,3.759570616,0.006355597,42.30612613,95.51856,0,0,10.66001441,0,0,0.006091783,0
17,026,17026,10.07432636,0.000628042,1.530576481,0.008917985,24.68857818,26.49556,0.038498261,0.010224002,1.525722849,0,0,0.000995192,0
17,027,17027,25.81430221,0,1.779671565,0.002269563,19.98231946,19.84724,0,0,5.369612042,0,0,0.001387561,0
17,028,17028,14.79391217,0.002092429,3.849962063,0.035711307,89.26533573,503.36942,0,0,4.119582003,0,0,0.000584242,0
17,029,17029,45.11994878,0.004412739,4.043051068,0.050731006,126.8725391,181.34496,0.156270689,0.005112001,13.45908776,0,0,0.00318214,0
17,030,17030,61.78479569,0.00112609,2.989063903,0.061331418,67.57073525,972.35485,0,0.035784006,12.45760216,0,0,0.009217055,0
17,031,17031,8.829029412,0,0.580170863,0.041527607,43.16115391,100.885,0,0,2.732730513,0,0,0.000281309,0
17,032,17032,12.30637205,0,1.224674742,0.003900842,12.45724742,8.2468,0,0,4.346444231,0,0,0.000912647,0
17,033,17033,17.36217751,0,2.624555454,0.043875952,20.59232563,19.22872,0,0,3.682910526,0,0,0.001456064,0
18,001,18001,49.38499731,0,2.750190548,0.031914208,61.11255003,56.67889,0.508805596,0.088182015,20.94848356,0,0,0.005412195,0
18,002,18002,25.53976023,0,0.902845409,0.005617264,19.70584559,410.85627,10.08474913,0.003834001,18.74578051,0,0,0.001846359,0
18,003,18003,14.15005313,0,0.743058535,0.001444447,15.47755315,46.67663,0,0.007668001,19.87644017,0,0,0.00242576,0
18,004,18004,268.696698,0,2.833716696,0.032588006,93.35447931,141.6816,2.593856908,0.072846012,34.42807726,0,0,0.008843529,0
18,005,18005,11.26713184,0,3.097261207,0.000369041,47.08651883,56.79516,18.0484705,0,2.670168325,0,0,0.001749214,0
18,006,18006,7.361994136,0,0.987825535,0.012646785,35.19483597,73.38577,0.079378653,0.007668001,9.591790495,0,0,0.000973107,0
18,007,18007,13.9202406,0,3.163382208,0.008806735,38.11363034,37.57045,5.791014028,0,7.345343258,0,0,0.001233899,0
18,008,18008,196.834937,0.001643716,1.651608648,0.013411886,68.48457985,480.5074,0.268636971,0.003834001,22.44101994,0,0,0.003898839,0
18,009,18009,29.87750018,0,10.53580826,0.000590465,209.5904839,114.72927,32.27383558,0,1.83654458,0,0,0.001737498,0
18,010,18010,86.47741128,0,2.64517983,0.00235919,52.15752239,78.73419,2.866583361,0,37.45729481,0,0,0.009429116,0
18,011,18011,137.0115611,0,2.71270122,0.007404518,45.73846939,32.35411,0,0.026838005,4.688479604,0,0,0.002432402,0
18,012,18012,205.4732516,0,3.045374292,0.037247401,56.63210333,118.49195,0.82424933,0,15.59235468,0,0,0.008304965,0
18,013,18013,29.40654817,0,0.745770997,0.001919013,9.687428222,38.08982,1.200780834,0,19.32200514,0,0,0.002594996,0
18,014,18014,86.17647269,0,2.158478566,0.003542145,34.57255552,1036.2987,2.324942899,0,47.24982207,0,0,0.005862311,0
18,015,18015,244.2498823,0,4.809357379,0.037751317,133.1680411,123.6924,0.077543872,0.003834001,75.82458912,0,0,0.01582271,0
18,016,18016,112.3678469,0,1.317542299,0.00574118,50.35187503,54.08058,0,0,52.10085786,0,0,0.130409843,0
18,017,18017,144.1622881,0.019088717,5.704890121,0.427537572,430.9319766,2133.22929,44.71996786,0.145692025,35.45414796,0,0,0.005534875,0.004651322
18,018,18018,39.53631426,0,0.663818077,0.038526402,38.15437657,34.81909,0,0.011502002,15.04208709,0,0,0.003805079,0
18,019,18019,14.5768593,0,3.903607655,0,44.62040679,71.03263,53.19044797,0,47.42435214,0,0,0.001668416,0
18,020,18020,18.2749689,0.010648522,2.619168964,0.04223928,191.4309726,46.08758,0,0.003834001,11.42138415,0,0,0.002406442,0
19,001,19001,0.027195753,9.51549E-06,0.015902545,0.00223658,3.951433921,0.1998,0,0,0,0,0,0,0
19,002,19002,5.518825966,0,0.007229756,0.001513213,4.618071003,164.99845,0,0,0.12045652,0,0,0.006261703,0
19,003,19003,0,0,0.017378269,0,1.986307136,15.94477,0,0,0.015316621,0,0,0.001351052,0
19,004,19004,6.077533656,0,0.150335314,0.019467483,44.84014543,260.71026,0,0,0,0,0,0.000666237,0
19,005,19005,14.7673181,0,0.192758714,0.017825333,25.00442927,132.5109,0,0,0.254986766,0,0,0.008742319,0
19,006,19006,0.042833311,0.00660672,0.668957852,0.678804211,632.8123582,143.22319,0,0,0,0,0,0.00058699,0
19,007,19007,30.2091009,0,3.29308392,0.003489842,44.54797447,231.84934,8.172878361,0,0.342846409,0,0,0.244125266,0
19,008,19008,4.150751758,0,0.05282586,0.004702531,5.125453284,34.8763,0,0,0.003552742,0,0,0.000423259,0
19,009,19009,185.5536862,0.001784748,0.485594295,0.06597044,150.6544617,473.34028,0,0,0.574118866,0,0,0.009733864,0
19,010,19010,1.373385512,0.000136785,0.162146359,0.034435153,52.4483479,28.06512,0,0,0,0,0,0.000183236,0
19,011,19011,12.39484326,0,0.082373405,0.002669031,10.0370191,785.08717,0,0,0.280823791,0,0,0.012701262,0
19,012,19012,0.210767084,0.000355047,0.171556834,0.028948493,54.92438385,13.79789,0,0,0,0,0,0,0
19,013,19013,0.284919646,0,0.154023502,0.009377795,18.796834,122.66754,0,0,0.133672375,0,0,0.015567495,0
19,014,19014,0.674006032,0,6.039380403,0.017175729,146.1397555,531.22687,2.793903765,0,0.336051358,0,0,0.013233553,0
19,015,19015,0,0,0.059266074,0.000391878,2.931778564,22.63155,0,0,0.019236947,0,0,0.002798366,0
19,016,19016,1.613474916,0,0.062175898,0.005002024,3.870677763,882.37598,0,0,0.035840289,0,0,0.00089465,0
19,017,19017,45.06521702,0,4.698430041,0.003293903,86.36543411,236.39621,0.777488471,0,0.713882213,0,0,0.008605018,0
19,018,19018,1.325792945,0.001131748,0.924559575,0.128398894,290.0718064,84.97424,0.119266525,0,0.006413053,0,0,0.000372384,0
19,019,19019,0,0.007983492,0.106790861,0.082421333,152.8576777,0.0366,0,0,0,0,0,0,0
19,020,19020,1.40579153,0,0.063107177,0.003796868,8.548981219,78.84475,0,0,0.348379675,0,0,0.131911906,0
19,021,19021,0,0.004387828,1.027479895,0.251495015,444.9779639,18.00928,0,0,0.045611231,0,0,0.093986701,0
19,022,19022,166.0056757,0,0.472291917,0.007324487,30.02769643,303.27086,0,0,0.491476119,0,0,0.011072503,0
19,023,19023,2.555067557,0,0.013008301,0.000195939,1.821141408,22.79176,0,0,0.070741357,0,0,0.206461525,0
19,024,19024,2.310950676,0,1.468024408,0.002314209,13.80314746,113.8367,0.395148204,0,0.179408923,0,0,0.001215524,0
19,025,19025,0.07478832,0.000704741,0.276315385,0.099365675,103.4405089,104.22672,0,0,0.006642412,0,0,0.000790724,0
19,026,19026,0,0.011743893,1.14338331,0.601194202,671.9775556,0.6222,0,0,0,0,0,0,0
19,027,19027,0,0,0.028890383,0.000587816,2.874375627,31.96413,0,0,0.025935406,0,0,0.000385472,0
19,028,19028,0,0,0.03610142,0.000857786,2.497397449,147.81598,0,0,0,0,0,0.053565478,0
19,029,19029,39.94376725,0,0.282974656,0.00626996,11.18047481,196.11323,0,0,0.072081895,0,0,0.001961031,0
19,030,19030,0,0,0.669812933,0.000979694,5.653281228,107.88975,20.64618478,0,0.008663789,0,0,0.000174792,0
19,031,19031,0.245238362,0.002167152,1.41376983,0.076088896,381.6606039,274.44958,0,0,0.004740859,0,0,0.000112728,0
19,032,19032,0.248824308,0,0.080379981,0.00293258,7.610367482,86.06776,0,0,0.000338633,0,0,0.001024688,0
19,033,19033,55.28334641,0,3.714928704,0.062800789,132.3683577,457.89061,0,0,0.520072814,0,0,0.013211176,0
19,034,19034,0,0,0.016753593,0.007023888,6.851273172,1164.25467,0,0,0.013545311,0,0,0.000838497,0
19,035,19035,0.40028291,0,0.008673567,0.000195939,1.361626819,27.22929,0,0,0.043529942,0,0,0.000190414,0
19,036,19036,0,0,1.545570146,0.000979694,33.48116515,139.5903,0,0,0.030484244,0,0,0.001453225,0
19,037,19037,0.081942147,0,0.188719087,0.000587816,8.847247543,117.93185,0.876356766,0,0.004220037,0,0,0.000318764,0
19,038,19038,132.394146,0,1.685738763,0.036425404,99.13149771,1403.02147,0.011002924,0,0.171571441,0,0,0.578560616,0
19,039,19039,0,0.037977491,2.203755704,1.175135042,924.9878657,0.0854,0,0,0,0,0,0,0.053301861
19,040,19040,0,0,0.017362224,0,1.693671002,30.25723,0,0,0.001558856,0,0,0.000383783,0
19,041,19041,26.73253588,0.000187336,0.32039434,0.038672236,125.8503325,1880.14893,0,0,0.439528097,0,0,0.003643196,0
19,042,19042,10.34788191,0,0.148240534,0.001053725,9.024507077,102.37404,0,0,0.314794862,0,0,0.00502338,0
19,043,19043,0,0,0.57507067,0.000587816,5.315503126,101.5108,0.243483688,0,0,0,0,0.000590663,0
19,044,19044,1.325954727,0,0.091598046,0.031170494,43.7414798,67.36294,0,0,0.044699527,0,0,0.001393821,0
19,045,19045,0.14957664,0.000350289,0.469472497,0.036583338,84.6143087,1562.19878,0.464290955,0,0.018792272,0,0,0.002641729,0
19,046,19046,0,0.010095335,0.490053192,0.43200389,440.4077596,0,0,0,0,0,0,0.072849194,0
19,047,19047,0.044218242,0.000219451,0.042689831,0.005849777,23.31951151,88.18067,0,0,0.008454409,0,0,0,0
19,048,19048,1.000465902,0.00318174,1.173446386,0.380658126,323.6385991,23.77387,0.000472602,0,0,0,0,0.081096277,0
19,049,19049,0,0.001303027,0.549528228,0.02508056,51.73647233,14.09097,0.11931684,0,0,0,0,0.000105129,0
19,050,19050,1.85109823,0,0.088188049,0.000459488,3.963502463,81.02307,0,0,0.031048801,0,0,0.001450143,0
19,051,19051,1.536585172,0,0.107703833,0.00322244,6.501518789,34.97677,0,0,0.011018842,0,0,0.000165631,0
20,001,20001,0.394818157,0,0.306693977,4.76385E-05,2.24825187,3.55447,0,0,0.028418987,0,0,0,0
20,002,20002,137.8111603,0,11.02074501,0.077549412,69.71714948,72.88645,0,0,29.27860036,0,0,0.005758685,0
20,003,20003,18.07542031,0,1.033023217,9.52771E-05,8.813721732,1.92059,0,0,0.175193826,0,0,0.000239378,0
20,004,20004,0.416311859,0,0.205622591,0.000190554,2.739703043,3.17125,0,0.006390001,0.032658595,0,0,0,0
20,005,20005,9.925337452,0,2.180229182,0.009149246,18.49489794,64.59503,0,0,1.114147683,0,0,0.001773232,0
20,006,20006,13.54635679,0,2.746390047,0.007783139,40.11673746,49.72868,0,0.063900011,1.11624077,0,0,0.000730219,0
20,007,20007,1.291246399,0,1.160907267,0.000476385,14.11473438,10.21606,0,0,0.064555671,0,0,0,0
20,008,20008,2.539116214,0,0.310870536,0,1.122858003,2.78002,0,0,0.113770356,0,0,0.000128213,0
20,009,20009,25.26505565,0,2.382411371,0.00066694,27.03915237,23.72565,0,0,3.153975711,0,0,0.00170637,0
20,010,20010,3.997662347,0,1.421356729,0.143354331,17.11025176,31.89235,0,0,0.266956792,0,0,0.000474264,0
20,011,20011,0.886909919,0,0.390855148,0,3.50058184,6.27833,0,0,0.053130658,0,0,0,0
20,012,20012,142.882455,0,3.343973254,0.001143325,26.99505682,6.34157,0,0,0.100450261,0,0,0.000563124,0
20,013,20013,2.524402306,0,0.476194738,0.001414571,4.727881727,18.03375,0,0,0.502240647,0,0,0.000139925,0
20,014,20014,6.810200686,0,2.328298325,0.013598099,33.91603062,7.82572,0,0.076680013,0.716904166,0,0,0.000378615,0
20,015,20015,4.833962291,0,1.668140768,0.000142916,17.29488094,20.21926,0,0,0.382742341,0,0,0.000258901,0
20,016,20016,8.307601582,0,2.535480088,0.000238193,54.79333731,14.16987,0,0,0.473009074,0,0,0.000440577,0
20,017,20017,9.053861189,0,1.373807166,0.000238193,16.0804334,24.40173,0,0,0.670246233,0,0,0.000488575,0
20,018,20018,1.747621558,0,0.296279776,0.000857494,2.004856004,12.07776,0,0,0.07448816,0,0,0,0
20,019,20019,6.713138881,0,1.24017978,9.52771E-05,9.847805346,14.26063,0,0,0.375429047,0,0,0.000287457,0
20,020,20020,4.402884205,0,0.877736526,0.000285831,11.81145448,5.35783,0,0,0.240012423,0,0,0.000186092,0
20,021,20021,49.154512,0,2.397242763,0.072939587,22.74167194,19.22107,0,0,8.049304826,0,0,0.001286617,0
20,022,20022,0.716772558,0,0.257295803,0.001176379,2.31352112,15.55154,0,0,0.011753837,0,0,0,0
20,023,20023,7.980858865,0,2.241654157,0.003096506,55.66054585,25.14092,0,0,0.493219867,0,0,0.000446712,0
20,024,20024,2.577891622,0,1.399398516,0.000190554,20.86466629,14.93597,1.368018986,0,0.076300605,0,0,0,0
20,025,20025,5.915296943,0,2.490857453,0.003895659,14.92725245,9.14855,0,0.006390001,0.356767266,0,0,0.000464872,0
20,026,20026,12.2344857,0,3.131761476,0.000905132,29.56639232,33.02816,0,0,0.992014703,0,0,0.00063996,0
20,027,20027,11.09762216,0,1.116342515,4.76385E-05,10.58682547,8.28266,0,0,0.186508209,0,0,0.000128264,0
20,028,20028,20.82400376,0,4.816005584,0.007182306,30.84828664,58.43988,0.137210423,0.089460015,1.549001097,0,0,0.001131659,0
20,029,20029,31.89230074,0,1.658824601,0.000190554,17.2709224,7.77819,0,0,0.130966063,0,0,0.000289005,0
20,030,20030,3.457363553,0,0.241157737,0.002986644,9.967031589,15.54435,0,0,0.690947392,0,0,0.000535818,0
20,031,20031,5.94556702,0,2.479579357,0.000985824,28.38517547,5.0566,0,0,0.305545097,0,0,0.000288019,0
20,032,20032,0.541078282,0,0.289300383,4.76385E-05,3.18759928,5.31388,0,0,0.026819993,0,0,0,0
20,033,20033,0.937614104,0,0.119035347,0.0718439,4.717889661,3.71467,0,0,0.46927373,0,0,0,0
20,034,20034,0.692832889,0,0.286046317,0.000238193,1.937219731,5.35729,0,0,0.018646599,0,0,0,0
20,035,20035,0.239449412,0,0.048185505,4.76385E-05,0.779179893,0.99973,0,0,0.018554803,0,0,0,0
20,036,20036,64.13368117,0,2.20140588,0.000428747,16.77693001,8.63006,0.116315807,0,0.318062051,0,0,0.000644942,0
