CVE ESTADO,CVE MUNICIPIO,Suma de   SO2,,,,,,,,,,,,,,,,,
,,Asados_al_carbon,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Incendios_Forestales,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
15,020,15020,0,0,0.078969701,0.653014524,0.000911874,0.756798015,0.006146841,0.001111198,0.019215149,0,0,0,0,0,0,0.165809337,0
15,021,15021,0,0.011206676,0.00574454,3.388314461,8.55162E-05,0.487009964,0,0.115152529,2.0484141,0,0,0,0,0,0,0.626533198,0
15,022,15022,0,1.60783E-05,0.002771725,0.102677128,8.35659E-05,0,0,0.005711811,0.095339064,0,0,0,0,0,0,2.405356951,0
15,023,15023,0,0,0.008404848,0.379384554,0.000181084,0,0.165964701,0.072007485,0.302988293,0,0,0,0,0,0.231064473,0.12914217,0
15,024,15024,0,0.000362879,0.033032438,0.314072431,0.001623158,0,0,0.006408532,1.757078694,0,0,0,0,0,0.31771365,3.65151432,0
15,025,15025,0,2.38663E-05,0.078700681,3.748960112,0.002443284,0.594705413,0.4357815,0.213937542,0.807629633,0,0,0,0,0,0.684941115,0.29434829,0
15,026,15026,0,0,0.003073512,2.094262131,5.06915E-05,0.096478288,0,0.066596366,0.799060744,0,0,0,0,0,0,0.383811001,0
15,027,15027,0,0,0.001964664,0.077136784,2.84033E-05,0,0,0.004853586,0.111173098,0,0,0,0,0,0,0.036337049,0
15,028,15028,0,0.000101536,0.004768997,0.253912803,0.000316794,0.185462719,0.038808,0.062151536,0.362143802,0,0,0,0,0,0.251695229,0.264612614,0
15,029,15029,0,5.19196E-05,0.032567767,0.604760281,0.000830517,0,0.031235266,0.032327162,0.63720384,0,0,0,0,0,0,0.078819013,0
15,030,15030,0,1.81719E-05,0.00665214,0.219098101,0.000313569,0,0,0.04871231,0.062351481,0,0,0,0,0,0,6.92244721,0
15,031,15031,0,0.000114446,0.135586256,2.06097773,0.002395282,0,0.024587363,0.139412974,0.00145531,0,0,0,0,0,0.235190624,0.011645579,0
15,032,15032,0,0,0.002092915,4.795310981,9.46775E-06,2.369450564,0,0.320797487,1.072063651,0,0,0,0,0,0,0.33765718,0
15,033,15033,0,0,0.433799391,4.186296399,0.014355488,0.106821214,0.036881045,0.122319825,0.010443263,0,0,0,0,0,0.907753285,0.00123241,0
15,034,15034,0,0,0.002551617,1.043521931,2.84033E-05,0.028536145,0,0.071898824,0.199303468,0,0,0,0,0,0,0.078981014,0
15,035,15035,0,0.000113051,0.021358585,0.482068731,0.001040821,0.058422688,0,0.026158151,0.5678258,0,0,0,0,0,0.462128945,0.138077287,0
15,036,15036,0,0,0.01040212,0.718107978,0.000152761,0.021402109,0,0.22363758,0.458268996,0,0,0,0,0,0,0.589941524,0
15,037,15037,0,0,0.06470347,1.022499294,0.000725689,0.079318397,0.006146841,0.054895856,0.329098902,0,0,0,0,0,0.907753285,1.821921259,0
15,038,15038,0,6.76909E-05,0.001434775,0.34496514,1.10457E-05,0.193462976,0,0.021016662,0.194294307,0,0,0,0,0,0,1.133119983,0
15,039,15039,0,0.000578862,0.085206082,2.746312635,0.002485621,2.219620055,0.080183796,0.196747956,1.266054947,0,0,0,0,0,0,0.23729219,0
15,040,15040,0,0.003132621,0.01595299,1.772316772,0.000122537,0.166481347,0,0.058887019,0.268488442,0,0,0,0,0,0,0.104186239,0
15,041,15041,0,0,0.000856193,1.179498701,3.15592E-06,0.176676002,0,0.099470378,0.087090112,0,0,0,0,0,0,0.209932334,0
15,042,15042,0,0.001465472,0.029820382,8.946190226,0.00078986,0.175001098,0.006146841,1.721489412,3.891270356,0,0,0,0,0,1.254349994,1.073081128,0
15,043,15043,0,0,0.008160284,1.064414817,0.000144982,2.689191668,0,0.03230273,0.777516074,0,0,0,0,0,0,0.09489119,0
15,044,15044,0,5.24779E-05,0.005258125,0.078502518,0.000130907,0,0,0.014156954,0.073704951,0,0,0,0,0,0,0.856649625,0
15,045,15045,0,0,0.013764942,2.804241046,0.000661916,0,0,0.438036681,3.145788681,0,0,0,0,0,0.433245886,0.873595464,0
15,046,15046,0,0,0.002290749,0.291183032,5.52893E-05,0.490178456,0,0.012023558,0.129945404,0,0,0,0,0,0,0.029422342,0
15,047,15047,0,0,0.004090698,3.928425852,4.73388E-05,0.729515181,0,0.424563368,2.50705671,0,0,0,0,0,0,0.798480136,0
15,048,15048,0,0.043609245,0.009820602,2.844542474,0.000637657,0.56732599,0,0.291874756,3.117077702,0,0,0,0,0,0.160919901,0.814450049,0
15,049,15049,0,0,0.003402817,0.622601491,5.94567E-05,6.942274477,0,0.00668972,0.187561669,0,0,0,0,0,0,0.339271299,0
15,050,15050,0,0,0.004353238,0.389176315,6.53013E-05,0.230423594,0.006146841,0.020271879,0.829465015,0,0,0,0,0,0,0.373297275,0
15,051,15051,0,0.000339152,0.037654697,1.296894254,0.008150638,1.803811304,0,0.250169316,1.029521909,0,0,0,0,0,0.140289144,0.400923223,0
15,052,15052,0,0.001325624,0.016267659,2.275488766,0.0001074,0.035670181,0,0.035481573,0.762285616,0,0,0,0,0,0,0.220004945,0
15,053,15053,0,0.001063514,0.008649412,0.213703868,0.000242061,0,0,0.059173719,0.37262261,0,0,0,0,0,0,0.033744346,0
15,054,15054,0,0.000891845,0.117920587,1.034709312,0.001747143,0,1.48738128,0.088737309,0.259652076,0,0,0,0,0,0,0.109856254,0
15,055,15055,0,0,0.003570634,0.056940684,8.01079E-05,0,0,0.002950794,0.099977437,0,0,0,0,0,0,0.025836516,0
15,056,15056,0,0.001209015,0.004507817,3.736340454,0.000242181,0.742613621,0,0.253668321,2.099680791,0,0,0,0,0,0,2.264310187,0
15,057,15057,0,0.000139569,0.268857307,2.088747634,0.012192264,0.218600903,0.012293682,0.126324819,0.218090518,0,0,0,0,0,0.354849012,3.377485015,0
15,058,15058,0,0,0.298294656,2.91177364,0.005793571,0,0,0.074076461,0,0,0,0,0,0,0.76333799,0.697760478,0
15,059,15059,0,0.000318217,0.007173876,0.237014401,0.000100353,0,0,0.086502,2.50799519,0,0,0,0,0,0.297082893,0.112105693,0
15,060,15060,0,0.001367774,0.063929018,2.444631109,0.00160153,1.820035135,0.024587363,0.39532645,1.130130343,0,0,0,0,0,0,0.317217155,0
15,061,15061,0,0,0.001565209,0.082863649,0.000148594,0,0.006146841,0.007897358,0.159461512,0,0,0,0,0,0.437372037,0.270482099,0
15,062,15062,0,0,0.031972661,0.783805529,0.001101245,0.606964371,0,0.067559766,0.383004893,0,0,0,0,0,0.581787333,0.655518422,0
15,063,15063,0,0,0.007310567,2.905117181,0.000105723,3.001945962,0,0.084221147,1.292238935,0,0,0,0,0,0,0.867966691,0
15,064,15064,0,0,0.005429871,2.345512613,0.000130801,0.119171838,0,0.181237796,1.547513869,0,0,0,0,0,0.486885853,0.445470875,0
15,065,15065,0,0,0.008820607,0.485541271,0.000227991,0.014472189,0.006146841,0.10444832,0.238588866,0,0,0,0,0,0.920131739,0.377432467,0
15,066,15066,0,0,0.000856193,0.529691853,7.8898E-06,0,0,0.024297445,0.116669236,0,0,0,0,0,0,0.314291169,0
15,067,15067,0,0,0.011372224,2.327098588,0.000702683,0.007134036,0,0.249584559,0.629418826,0,0,0,0,0,0,0.213408881,0
15,068,15068,0,0,0.009326039,0.901066369,0.000253218,0,0.129083657,0.040650683,0.371940481,0,0,0,0,0,0.181550657,0.956854496,0
15,069,15069,0,0,0.001646731,0.019985861,9.23493E-05,0,0,0.000569414,0.083981266,0,0,0,0,0,0,0.172748048,0
15,070,15070,0,0,0.066358353,0.910170878,0.002926314,0,0.006146841,0.087057477,0.038615953,0,0,0,0,0,0.391984373,0.525515566,0
15,071,15071,0,0,0.002261227,0.210402185,0.000215633,0,0,0.015632651,5.014003896,0,0,0,0,0,0.606544241,1.726145206,0
15,072,15072,0,0,0.00309781,0.088519138,0.0002371,0,0,0.002093419,0.209795911,0,0,0,0,0,0,0.425876061,0
15,073,15073,0,0,0.005641275,0.132162044,0.000399165,0,0,0.003748624,0.186810363,0,0,0,0,0,0,0.629151408,0
15,074,15074,0,0.001709718,0.011145139,12.94868976,0.000189526,0.594170138,0,2.221497646,2.725798518,0,0,0,0,0,0.268199834,1.525858625,0
15,075,15075,0,0.000414519,0.006489097,0.179097483,0.000359295,0.019135354,0,0.016740108,0.035522531,0,0,0,0,0,0.264073683,0.017317336,0
15,076,15076,0,0,0.025035197,0.472591686,0.001550819,0,0.006146841,0.044973362,0.063069689,0,0,0,0,0,0.082523026,0.028120305,0
15,077,15077,0,0,0.000417119,0.691607889,6.91681E-06,0.115973844,0,0.045874977,0.104681997,0,0,0,0,0,0,0.045695805,0
15,078,15078,0,0,0.000790332,0.614529326,2.95835E-05,0.288431681,0,0.046049698,0.03132363,0,0,0,0,0,0,0.218745657,0
15,079,15079,0,0,0.001478213,0.291416075,0.000267061,0.130508883,0,0.03045251,1.128402345,0,0,0,0,0,0,23.65775563,0
15,080,15080,0,0,0.003190598,4.155374059,1.26237E-05,0.414449298,0,0.465498136,0.494252784,0,0,0,0,0,0,1.103667916,0
15,081,15081,0,0.002023747,0.086200642,1.084503862,0.002052392,0,0.006146841,0.071217726,1.851407559,0,0,0,0,0,0,0.430749406,0
15,082,15082,0,0,0.019846105,6.798946632,0.000225379,1.459151118,0.012293682,0.285101695,0.489480805,0,0,0,0,0,0,0.040883061,0
15,083,15083,0,0,0.002845094,0.053669117,4.06204E-05,0,0,0.002797148,0.105870594,0,0,0,0,0,0,0.233155772,0
15,084,15084,0,0,0.006203772,0.454621437,0.000165846,0,0,0.091206095,0.340632469,0,0,0,0,0,0.354849012,0.576030447,0
15,085,15085,0,0.00107468,0.008217985,4.301410983,0.000938891,0.869497947,0,0.549567238,2.46933174,0,0,0,0,0,0.957267101,1.526968461,0
15,086,15086,0,0,0.001968511,4.533995086,1.85675E-05,2.432928806,0,0.378394351,1.12490842,0,0,0,0,0,0,0.619895556,0
15,087,15087,0,0.000677048,0.011347767,6.930710289,0.000258055,0.09375527,0,0.430066657,1.120784425,0,0,0,0,0,0,0.487086569,0
15,088,15088,0,0.001600366,0.027661606,4.172423026,0.000435144,0.636419544,0,0.269876897,0.768649735,0,0,0,0,0,0,0.497617381,0
15,089,15089,0,0,0.002086946,0.128127511,2.68253E-05,0,0,0.015125126,0.224350171,0,0,0,0,0,0.391984373,0.364299888,0
15,090,15090,0,0,0.029665608,2.205274391,0.000759537,1.929014702,0.018440522,0.086734177,1.042127503,0,0,0,0,0,0,0.453101289,0
15,091,15091,0,0.002776023,0.014641229,0.46631869,0.000460695,0,0.012293682,0.08321878,0.577757709,0,0,0,0,0,0.177424506,0.052025349,0
15,092,15092,0,0,0.017755343,0.259718,0.000523639,0,0,0.048028915,0.450086082,0,0,0,0,0,0,0.227726725,0
15,093,15093,0,0.000145082,0.003301613,0.586861956,0.000230312,0.467882594,0,0.110354108,0.58875415,0,0,0,0,0,0,0.197439828,0
15,094,15094,0,0,0.007100507,0.69550058,5.31449E-05,0,0,0.039302086,0.205190043,0,0,0,0,0,0.367227465,0.112030959,0
15,095,15095,0,0.00278998,0.025190087,0.595389495,0.002579808,0.559955177,0,0.043220433,1.703455365,0,0,0,0,0,0,0.323203102,0
15,096,15096,0,0.000561067,0.007842351,0.412048933,0.000235957,0,0,0.082698518,1.241425709,0,0,0,0,0,0.528147366,0.282081416,0
15,097,15097,0,0,0.003790665,2.39238785,2.84033E-05,0.096717722,0,0.208215228,1.299596471,0,0,0,0,0,0,2.931902742,0
15,098,15098,0,0,0.002364118,0.078885599,7.16131E-05,0,0,0.000969825,0.095417835,0,0,0,0,0,0,0.050320831,0
15,099,15099,0,0.003244974,0.076320258,1.895179248,0.001683703,3.090652659,0.006146841,0.212591083,4.472596494,0,0,0,0,0,0.577661182,0.49441777,0
15,100,15100,0,0,0.006660292,0.198662662,0.000378407,0,0,0.081745177,0.047988007,0,0,0,0,0,0,0.086304245,0
15,101,15101,0,0,0.024236288,2.445349442,0.001530347,2.357940537,0.006146841,0.186695963,1.041535085,0,0,0,0,0,0,0.568926178,0
15,102,15102,0,0,0.000995232,0.640830656,9.45472E-05,0.065989835,0,0.051919333,0.585446353,0,0,0,0,0,0,15.68125981,0
15,103,15103,0,0,0.008070611,0.556391533,0.000122031,4.495548907,0,0.048807723,0.445605779,0,0,0,0,0,0,0.135521259,0
15,104,15104,0,0,0.221835811,1.878028379,0.014298301,0.393562112,0.006146841,0.005527364,0.005910348,0,0,0,0,0,0.697319569,0.001253298,0
15,105,15105,0,0,0.001375762,5.5769134,2.68253E-05,5.145185791,0.006146841,0.399662842,0.666094718,0,0,0,0,0,0,0.382546749,0
15,106,15106,0,0.001568,0.298090852,9.672122889,0.013364086,1.199439308,0.47190528,1.194053902,2.170192456,0,0,0,13.072,0.659501817,0.969645555,18.71235426,0.016574544
15,107,15107,0,0.006517165,0.006439739,0.240682564,5.94567E-05,0,0,0.008983047,0.407055169,0,0,0,0,0,0,1.378423116,0
15,108,15108,0,0.001060723,0.024806937,0.543640173,0.000554001,0,0.006146841,0.011971364,0.108441249,0,0,0,0,0.329750908,0.297082893,0.021126018,0
15,109,15109,0,0,0.098363623,1.296685142,0.006868472,0.599942291,0,0.02638382,0.160857412,0,0,0,0,0,0.226938321,0.020521602,0
15,110,15110,0,0.000401344,0.030435084,3.256076855,0.000263679,1.861040732,0.006146841,0.157973428,0.906071347,0,0,0,0,0,0,0.516716172,0
15,111,15111,0,0,0.002510035,7.354151711,5.43147E-05,1.314209414,0,0.744057623,3.948277075,0,0,0,0,0,0,0.743554141,0
15,112,15112,0,0,0.006432032,3.767984606,0.000171184,0.844129406,0,0.215392214,1.057379481,0,0,0,0,0.329750908,0,0.416239293,0
15,113,15113,0,0.002491805,0.007178845,3.41221228,0.00012462,0.396715763,0.006146841,0.089842326,0.145242923,0,0,0,0,0,0,0.094183788,0
15,114,15114,0,0.000214126,0.004683446,11.27106761,0.000134193,0.368518168,0,1.345091499,5.220243491,0,0,0,0,0,0,3.170790805,0
15,115,15115,0,0,0.011453745,0.778044807,0.000235782,0.07507618,0.06183408,0.099140062,0.209862586,0,0,0,0,0,0,0.069202501,0
15,116,15116,0,0,0.001200133,0.293792664,2.41366E-05,0,0,0.001992146,0.074026031,0,0,0,0,0,0,0.017165547,0
15,117,15117,0,0.005307229,0.00304424,2.044778573,1.73576E-05,0,0,0.182247851,0.508404903,0,0,0,0,0,0,9.264329628,0
15,118,15118,0,0,0.029192784,4.369005594,0.000840808,1.932530421,0.04061904,0.421265494,1.489135317,0,0,0,0,0,0,0.634374618,0
15,119,15119,0,0.004147496,0.001229405,2.181278986,2.36694E-05,0.036655447,0,0.070078993,0.176717467,0,0,0,0,0,0,0.10813645,0
15,120,15120,0,0.001124924,0.039749795,0.886164917,0.000659835,0,0.012293682,0.075004664,5.776745757,0,0,0,0,0,0.144415295,0.681954039,0
15,121,15121,0,0.000397073,0.145915007,1.563545767,0.008281273,0,0,0.043278356,0.31110744,0,0,0,0,0,0.689067267,0.059393815,0
15,122,15122,0,0,0.089355517,1.190171093,0.001727202,0,0.006146841,0.01001965,0.015578139,0,0,0,0,0,0,0.267128376,0
15,123,15123,0,0,0.005642089,3.674061498,6.46963E-05,1.179667325,0,0.208054561,0.83427933,0,0,0,0,0,0,0.132501501,0
15,124,15124,0,0.001266587,0.003190598,13.37133158,2.42744E-05,0.961163991,0,1.869389289,4.66137837,0,0,0,0,0,0,1.111852148,0
15,125,15125,0,0.000621081,0.001866838,0.049754168,4.47878E-05,0,0,0.021769441,0.96348857,0,0,0,0,0,0,0.042222233,0
16,001,16001,0,0,0.002825643,0.749595303,0.000529276,0.385088791,0.263673126,0.004513312,0.543111577,0,0,0,0,0,0,0.15984274,0
16,002,16002,0,0,0.004961562,0.644961891,0.000746784,4.076968983,0,0.001776088,1.168566117,0,0,0,0,0,0,0.617134857,0
16,003,16003,0,0,0.002232332,0.803725699,0.000341924,0,0,0.004696284,1.840406488,0,0,0,0,0,0,0.264788024,0
16,004,16004,0,0,0.001906011,0.591100613,0.000270675,0,0,0.001286846,6.827575554,0,0,0,0,0,0.44559724,0.481237414,0
16,005,16005,0,0,0.001483277,0.750326931,0.000809721,0.324831522,0.020282548,0.002902255,0.257497592,0,0,0,0,0,0.168484529,0.047641683,0
16,006,16006,0,0,0.049318965,2.468069462,0.009751486,0.464189215,0.060847644,0.122480464,3.952030561,0,0,0,0,0,0.126363396,1.01977594,0
16,007,16007,0,0,0.000808386,0.23586175,0.000543216,0.108982352,0,0.000687895,0.505837668,0,0,0,0,0,0.246076088,0.069927569,0
16,008,16008,0,0,0.002744063,2.330906601,9.16055E-05,0.81071009,0.040565096,0.116980285,2.562088134,0,0,0,0,0,0,1.655801529,0
16,009,16009,0,0,0.011072664,1.951801125,0.001175239,1.810765592,0.020282548,0.021724082,0.877144143,0,0,0,0,0,0,0.814501023,0
16,010,16010,0,0,0.006222348,1.157709118,0.000622778,2.093274449,0.141977837,0.033754415,1.159263754,0,0,0,0,0,1.760219944,0.292678571,0
16,011,16011,0,0.001512926,0.002328745,0.087379361,0.001507637,0,0.020282548,0.000246105,3.204669252,0,0,0,0,0,0,0.335678052,0
16,012,16012,0,0,0.013423658,1.284423946,0.001218782,0,0.020282548,0.039629647,3.257339966,0,0,0,0,0,0,0.973410344,0
16,013,16013,0,0,0.001134707,0.822376643,8.14271E-05,0,0,0.005387131,0.635639091,0,0,0,0,0,0,0.253267565,0
16,014,16014,0,0,0.002899807,0.526301825,0.000280854,0.363453803,0.020282548,0.006834173,1.512478362,0,0,0,0,0,0,0.640304379,0
16,015,16015,0,0,0.005510375,0.935275095,0.001403397,1.207588572,0.040565096,0.015420509,0.886325127,0,0,0,0,0,0,0.474632959,0
16,016,16016,0,0,0.001779933,1.219517666,0.003578536,1.293930582,0,0.003834287,2.312604638,0,0,0,0,0,0.272678908,0.481975852,0
16,017,16017,0,0,0.002877558,1.358598426,0.000383571,0,0.081130192,0.029416449,6.523329016,0,0,0,0,0,0.616298671,0.679976742,0
16,018,16018,0,0,0.000660058,0.404160251,3.05352E-05,0,0,0.002303,0.369648633,0,0,0,0,0,0,0.06809392,0
16,019,16019,0,0,0.005280467,0.362641154,0.003399945,0.278284171,0,0.002683598,6.416782675,0,0,0,0,0,0,0.337088551,0
16,020,16020,0,0.000516405,0.0096858,1.387648817,0.003901515,0,0,0.004204729,1.004416982,0,0,0,0,0,0,0.260925746,0
16,021,16021,0,0,0.002217499,1.166432596,0.007418968,0.16655311,0,0.001401417,1.583030589,0,0,0,0,0,0,0.249616862,0
16,022,16022,0,0,0.002135696,0.91765532,0.000313284,0.768575838,0,0.00566951,1.28113524,0,0,0,0,0,0.257160596,0.183551571,0
16,023,16023,0,0,0.001750267,0.303645339,0.003343426,0,0,0.000513061,1.15714149,0,0,0,0,0,0.290414122,0.121136985,0
16,024,16024,0,0,0.007950366,1.530847403,0.004794226,0.409737543,0,0.001040817,1.418466002,0,0,0,0,0,0,0.167040434,0
16,025,16025,0,0,0.007097481,3.019841056,0.014798564,1.988112936,0.223108029,0.014072425,0.625742833,0,0,0,0,0,0,0.153536979,0
16,026,16026,0,0,0.000689724,0.495391408,8.14271E-05,0,0,0.012896246,0.482669213,0,0,0,0,0,0,0.604979673,0
16,027,16027,0,0,0.000571062,0.345841796,5.0892E-05,0.034457395,0,0.000559013,0.350750988,0,0,0,0,0,0,0.039784373,0
16,028,16028,0,0.000174461,0.001186622,0.113166502,0.001076232,0,0,0.002228454,2.26315777,0,0,0,0,0,0,0.235283701,0
16,029,16029,0,0,0.004301504,1.228408131,0.001167048,0,0.182542933,0.032107393,0.791593207,0,0,0,0,0,0,0.230824035,0
16,030,16030,0,0.00965816,0.001957926,0.404830855,0.003462162,0,0,0.002656723,1.427745361,0,0,0,0,0,0.343619762,0.15877242,0
16,031,16031,0,0,0.00080097,0.841330809,0.00094298,0.216639856,0,0.004842905,3.793055046,0,0,0,0,0,0,0.438839469,0
16,032,16032,0,0,0.000978963,1.208961417,0.000536246,3.154514105,0.344803318,0.013603602,0.945156502,0,0,0,0,0,0.465549355,0.155030449,0
16,033,16033,0,0,0.004887398,1.004195272,0.000577893,1.507320484,0,0.010295777,5.1649985,0,0,0,0,0,0.370222583,0.406814916,0
16,034,16034,0,0,0.035035006,6.849707787,0.022988441,3.144107495,2.758426544,0.03401822,3.089570398,0,0,0,0,0,0,0.417661239,0
16,035,16035,0,0,0.008128359,2.340414658,0.000888349,10.0737743,0.020282548,0.045798394,1.693276914,0,0,0,0,0,0.691673328,0.528522323,0
16,036,16036,0,0,0.002803394,0.329570656,0.000438604,0.62686776,0,0.000222594,0.343221208,0,0,0,0,0,0,0.061784011,0
16,037,16037,0,0,0.001342366,0.571379978,0.000449715,0,0,0.003777956,1.545440657,0,0,0,0,0,0,0.269197908,0
16,038,16038,0,0,0.013698065,2.388456815,0.002003572,0,0.365085866,0.069811809,8.107577452,0,0,0,0,0,0,0.825556847,0
16,039,16039,0,0,0.001105041,0.453557036,6.10703E-05,0.126511868,0,0.003391533,0.290540702,0,0,0,0,0,0.106411281,0.085833021,0
16,040,16040,0,0,0.004316337,0.768049687,0.001123414,0.028536145,0.486781155,0.005778879,2.079722404,0,0,0,0,0,0.263811301,0.268783056,0
16,041,16041,0,0,0.002447407,0.719851691,0.001750683,0.360817864,2.778709092,0.002381522,0.890318123,0,0,0,0,0,0.206171857,0.156586147,0
16,042,16042,0,0,0.001624188,0.331856119,0.000285928,0,0,0.000868989,1.804707136,0,0,0,0,0,0,0.224476789,0
16,043,16043,0,0,0.015418885,0.493634804,0.038690527,0.360077806,0.141977837,0.000433687,0.32057471,0,0,0,0,0,0,0.124912144,0
16,044,16044,0,0,0.002202667,0.433761868,0.000306285,0.093825903,0,0.008238446,3.722007275,0,0,0,0,0,0.17070143,0.438706716,0
16,045,16045,0,0,0.01134707,0.593667237,0.005208491,0,0.121695289,0.002179183,2.763224027,0,0,0,0,0,0,0.30219944,0
16,046,16046,0,0,0.001787349,0.687395377,0.000111962,0,0,0.001835571,0.174791336,0,0,0,0,0,0,0.141497954,0
16,047,16047,0,0,0.002588319,1.14509706,0.001240019,0.091141795,0,0.005371244,0.882768249,0,0,0,0,0,0,0.299598313,0
16,048,16048,0,0,0.000771304,0.19959291,0.000491513,0.628250887,0,0.000444582,0.304628405,0,0,0,0,0,0.230557776,0.080688848,0
16,049,16049,0,0,0.002321329,1.491282697,0.000393749,0.603856683,0,0.035882881,1.067394711,0,0,0,0,0,0,0.258909562,0
16,050,16050,0,0,0.01477344,3.728614838,0.002412453,0.214658081,0.040565096,0.028603427,7.877084763,0,0,0,0,0,1.050811402,1.044362599,0
16,051,16051,0,0,0.004353418,0.233052622,0.005467212,0,0.020282548,0.00144566,0.74501257,0,0,0,0,0,0,0.118212273,0
16,052,16052,0,0,0.069921685,2.413755475,0.025655676,0,0.121695289,0.018508708,2.430063373,0,0,35.9391707,0,0.659501817,0.800301511,0.399897247,0
16,053,16053,0,0,0.370371512,7.578284098,0.161807438,11.35934055,0.709889184,0.066255004,2.627791443,0,0,0,9.425,0,0.973219843,0.776956854,0.006539462
16,054,16054,0,0,0.000986379,0.516261657,0.000213746,0,0,0.001752181,1.063412545,0,0,0,0,0,0,0.12731829,0
16,055,16055,0,0,0.017702913,1.351686909,0.001281165,0,0,0.042080395,2.33328872,0,0,0,0,0,0.906712792,0.570967976,0
16,056,16056,0,0,0.004160592,2.489846294,0.006547038,0.058493322,0,0.001572232,1.633618347,0,0,0,0,0,0,0.22897794,0
16,057,16057,0,0,0.001772516,0.696873505,0.000241073,0,0,0.008665686,0.709230365,0,0,0,0,0.329750908,0,0.145405867,0
16,058,16058,0,0,0.010879838,0.794278121,0.009828197,0.032440763,0.243390577,0.002842984,0.164854563,0,0,0,0,0,0,0.355321326,0
16,059,16059,0,0,0.001016045,0.489279271,4.07136E-05,0.960774246,0,0.016879802,5.081478032,0,0,0,0,0,0.574177538,0.251317758,0
16,060,16060,0,0.005582752,0.001720601,0.190199879,0.000266534,0,0,0.001269166,4.328190202,0,0,0,0,0,0,0.3258253,0
16,061,16061,0,0,0.001995008,2.321484545,0.001089262,0.182567463,0,0.021675164,0.811853205,0,0,0,0,0,0.257160596,0.129782515,0
16,062,16062,0,0,0.005384296,0.555817308,0.000715316,0,0,0.004210967,6.313870816,0,0,0,0,0,0,0.59418977,0
16,063,16063,0,0,0.001854096,0.757168358,0.000963337,0.050613453,0,0.010431395,2.370663534,0,0,0,0,0,0.310366237,0.307965892,0
16,064,16064,0,0,0.004642657,1.285967383,0.000260497,0,0,0.074192539,3.872290544,0,0,0,0,0,0.232774678,0.611022003,0
16,065,16065,0,0,0.012207371,2.408686534,0.012326279,0.296279714,0.020282548,0.00534544,1.777153226,0,0,0,0,0,0,0.248538245,0
16,066,16066,0,0,0.032164865,3.279532627,0.009338026,3.626873437,0.040565096,0.021293854,0.930050335,0,0,0,0,0,0.815819823,0.16370087,0
16,067,16067,0,0,0.001453612,0.82504538,0.000223925,0,0,0.01460575,9.971505821,0,0,0,0,0,0,0.782349939,0
16,068,16068,0,0,0.00607402,0.64034242,0.00057696,1.933660936,0,0.001114504,1.638900943,0,0,0,0,0,0,0.663317917,0
16,069,16069,0,0.002121446,0.036415706,0.607526992,0.025301747,0,0,0.004880613,6.10288069,0,0,0,0,0,0.390174698,0.560756377,0
16,070,16070,0,0,0.00465749,0.146291422,0.014180038,0.611293199,0.020282548,0.000867059,0.22332963,0,0,0,0,0,0,0.089141056,0
