GRIDCODE,CVENTMUN,POB URBANA en CELL,POBTOT en MUN,Furb
147869,21206,417,1071,0.389355742
147874,21169,1375,4933,0.27873505
147875,21169,447,4933,0.090614231
147886,21161,19,11603,0.001637508
147887,21161,8,11603,0.000689477
147888,21161,12,11603,0.001034215
147889,21156,444,260665,0.001703336
147890,21156,30,260665,0.00011509
147891,21149,1696,17080,0.099297424
147892,21149,190,17080,0.011124122
147900,21195,1385,6422,0.215664902
147901,21195,0,6422,0
147903,30019,92,723,0.12724758
147920,20002,184,16418,0.011207212
147921,20002,763,16418,0.046473383
147924,20002,7,16418,0.000426361
147950,30005,1410,2639,0.534293293
147966,30143,677,21571,0.031384729
147967,30143,74,21571,0.003430532
148802,16029,6,4725,0.001269841
148803,16029,75,4725,0.015873016
148829,16038,175,21864,0.008004025
148873,12060,6,2042,0.002938296
148884,17017,13,51408,0.000252879
148885,17017,73,51408,0.001420012
148886,17012,2,48089,4.15896E-05
148887,17012,193,48089,0.004013392
148888,17031,1532,32312,0.047412726
148889,17012,17,48089,0.000353511
148890,17012,97,48089,0.002017093
148895,17004,301,48393,0.006219908
148896,17004,1834,48393,0.037898043
148903,17013,7,11305,0.000619195
148904,17013,1339,11305,0.118443167
148906,21168,5,6258,0.000798977
148907,21168,3,6258,0.000479386
148908,21168,56,6258,0.008948546
148909,21168,250,6258,0.039948865
148911,21176,114,2759,0.041319319
148912,21176,7,2759,0.002537151
148913,21085,14,59310,0.000236048
148914,21085,54,59310,0.00091047
148915,21085,36,59310,0.00060698
148924,21031,106,2243,0.047258136
148925,21031,97,2243,0.043245653
148928,21146,814,874,0.931350114
148929,21206,25,1071,0.02334267
148942,21177,214,28524,0.007502454
148943,21177,585,28524,0.020509045
148945,21161,1512,11603,0.130311126
148946,21161,3,11603,0.000258554
148951,21046,496,5358,0.092571855
148952,21046,16,5358,0.002986189
148962,30019,631,723,0.87275242
149791,16014,237,7307,0.032434652
149861,16029,32,4725,0.006772487
149862,16029,56,4725,0.011851852
149906,15008,6,5314,0.001129093
149907,15008,253,5314,0.047610087
149913,15008,1898,5314,0.35716974
149945,17017,437,51408,0.008500622
149946,17017,1310,51408,0.025482415
149947,17031,54,32312,0.001671206
149948,17031,1965,32312,0.06081332
149949,17024,163,34483,0.004726967
149960,17019,354,18502,0.019133067
149961,17019,790,18502,0.042698087
149965,21168,674,6258,0.107702141
149966,21168,504,6258,0.080536913
149967,21168,86,6258,0.01374241
149968,21168,560,6258,0.089485459
149973,21085,361,59310,0.006086663
149976,21062,314,2118,0.148253069
149977,21062,1118,2118,0.527856468
149978,21133,191,639,0.298904538
149987,21052,94,1225,0.076734694
150002,21177,19,28524,0.000666106
150010,21046,1362,5358,0.254199328
150011,21046,127,5358,0.023702874
150014,21103,500,5013,0.099740674
150020,30184,121,775,0.156129032
150021,30184,654,775,0.843870968
150023,30171,341,1986,0.171701913
150025,30110,446,446,1
150036,20021,1278,8320,0.153605769
150037,20021,5,8320,0.000600962
150849,16014,38,7307,0.005200493
150850,16014,574,7307,0.07855481
150965,15008,36,5314,0.006774558
150966,15008,64,5314,0.012043658
150972,15008,289,5314,0.054384644
151004,17017,451,51408,0.008772954
151005,17017,250,51408,0.004863056
151007,17024,1383,34483,0.040106719
151008,17024,1434,34483,0.041585709
151009,17024,1660,34483,0.048139663
151010,17024,62,34483,0.001797987
151020,17013,1568,11305,0.13869969
151021,17013,324,11305,0.028659885
151032,21085,106,59310,0.00178722
151033,21085,1678,59310,0.028292025
151036,21133,3,639,0.004694836
151037,21133,7,639,0.010954617
151046,21052,284,1225,0.231836735
151047,21070,4,854,0.004683841
151059,21177,1,28524,3.50582E-05
151060,21177,1161,28524,0.040702566
151061,21177,75,28524,0.002629365
151062,21177,165,28524,0.005784602
151063,21177,4,28524,0.000140233
151069,21046,70,5358,0.013064576
151070,21046,57,5358,0.010638298
151073,21103,2,5013,0.000398963
151078,30195,945,2362,0.400084674
151079,30195,695,2362,0.294242168
151082,30171,1244,1986,0.626384693
151083,30171,400,1986,0.201409869
151094,30173,1,9285,0.000107701
151095,20021,3,8320,0.000360577
151135,30139,134,3215,0.041679627
151907,6009,54,102766,0.000525466
151939,16002,466,11033,0.042236926
151940,16002,5,11033,0.000453186
152045,15117,1346,2970,0.453198653
152049,12049,44,5270,0.008349146
152058,17021,1073,4893,0.219292867
152059,17014,39,4572,0.008530184
152060,17014,479,4572,0.104768154
152061,17015,1855,16306,0.113761805
152064,17017,136,51408,0.002645503
152066,17024,408,34483,0.011831917
152068,17024,153,34483,0.004436969
152069,17024,50,34483,0.00144999
152072,17004,0,48393,0
152073,17004,24,48393,0.000495939
152074,17004,18,48393,0.000371955
152076,17004,1820,48393,0.037608745
152079,17013,342,11305,0.030252101
152080,17013,26,11305,0.002299867
152081,17010,227,9932,0.022855417
152088,21185,1,2727,0.000366703
152089,21185,2726,2727,0.999633297
152098,21159,0,2963,0
152105,21070,1,854,0.00117096
152106,21070,167,854,0.195550351
152115,21203,64,5097,0.012556406
152116,21203,84,5097,0.016480283
152119,21177,534,28524,0.018721077
152120,21177,75,28524,0.002629365
152121,21177,5,28524,0.000175291
152122,21177,21,28524,0.000736222
152129,21103,24,5013,0.004787552
152137,30195,521,2362,0.220575783
152138,30195,200,2362,0.084674005
152141,30137,417,963,0.433021807
152142,30201,531,6874,0.0772476
152143,30201,2007,6874,0.291969741
152152,30173,1144,9285,0.123209478
152153,30173,509,9285,0.054819602
152189,30178,633,7600,0.083289474
152190,30178,1494,7600,0.196578947
152194,30097,234,18715,0.01250334
152195,30097,200,18715,0.010686615
152197,30015,12,12033,0.000997258
152198,30015,21,12033,0.001745201
152966,6009,1581,102766,0.015384466
152978,16026,693,1010,0.686138614
152985,16015,1003,10784,0.09300816
152986,16015,132,10784,0.012240356
153108,12049,476,5270,0.090322581
153116,17005,284,2028,0.140039448
153117,17005,4,2028,0.001972387
153118,17014,14,4572,0.003062117
153119,17014,63,4572,0.013779528
153120,17015,355,16306,0.021771127
153122,17028,28,49321,0.000567709
153123,17028,1786,49321,0.036211756
153124,17028,75,49321,0.00152065
153127,17024,141,34483,0.004088971
153131,17004,83,48393,0.001715124
153132,17004,66,48393,0.001363834
153133,17004,4687,48393,0.096852851
153135,17004,141,48393,0.002913645
153138,17010,1703,9932,0.171465969
153139,17033,438,13158,0.033287734
153140,17033,1,13158,7.59994E-05
153144,21165,395,797,0.495608532
153145,21165,398,797,0.499372647
153149,21069,1,8301,0.000120467
153150,21166,233,4788,0.048663325
153151,21166,0,4788,0
153157,21159,598,2963,0.201822477
153158,21159,605,2963,0.204184948
153161,21150,519,2477,0.209527654
153174,21203,1397,5097,0.274082794
153175,21203,342,5097,0.067098293
153178,21177,2,28524,7.01164E-05
153179,21177,11,28524,0.00038564
153185,21099,1,7900,0.000126582
153186,21099,811,7900,0.102658228
153190,30006,7,7040,0.000994318
153191,30006,346,7040,0.049147727
153198,30020,573,1093,0.524245197
153199,30020,227,1093,0.20768527
153200,30137,546,963,0.566978193
153202,30201,37,6874,0.005382601
153253,30097,996,18715,0.053219343
153254,30097,33,18715,0.001763291
153255,30097,0,18715,0
154044,16015,523,10784,0.048497774
154045,16015,121,10784,0.011220326
154140,15082,699,28159,0.024823325
154141,15082,120,28159,0.004261515
154178,17015,3251,16306,0.199374463
154182,17028,9,49321,0.000182478
154183,17028,3218,49321,0.065246041
154184,17028,29,49321,0.000587985
154185,17008,13,79279,0.000163978
154186,17024,377,34483,0.010932923
154187,17024,0,34483,0
154191,17004,991,48393,0.020478168
154192,17004,0,48393,0
154198,17033,3120,13158,0.237118103
154199,17032,25,8579,0.002914093
154200,21005,953,2098,0.454242135
154201,21005,1145,2098,0.545757865
154203,21165,4,797,0.005018821
154206,21069,467,8301,0.056258282
154207,21069,353,8301,0.042524997
154208,21069,2215,8301,0.266835321
154209,21069,74,8301,0.008914589
154219,21150,164,2477,0.066209124
154220,21150,1794,2477,0.724263222
154222,21095,128,484,0.26446281
154224,21131,115,872,0.131880734
154225,21131,438,872,0.502293578
154228,21098,102,1657,0.061557031
154229,21098,1390,1657,0.838865419
154238,21205,68,17314,0.003927458
154244,21099,41,7900,0.005189873
154245,21099,5,7900,0.000632911
154246,21099,1068,7900,0.135189873
154249,30006,313,7040,0.044460227
154250,30006,2325,7040,0.330255682
154251,30006,187,7040,0.0265625
154254,30147,2731,4749,0.575068435
154258,30020,293,1093,0.268069533
154313,30097,0,18715,0
155226,15107,3620,7565,0.478519498
155240,17028,225,49321,0.004561951
155241,17018,1,101157,9.88562E-06
155242,17018,89,101157,0.00087982
155243,17028,331,49321,0.006711137
155250,17004,30,48393,0.000619924
155251,17006,303,158223,0.001915019
155252,17006,985,158223,0.006225391
155253,17006,247,158223,0.001561088
155257,17032,853,8579,0.099428838
155258,17032,9,8579,0.001049073
155259,21033,1856,1856,1
155265,21069,323,8301,0.038910975
155266,21069,160,8301,0.019274786
155267,21069,1667,8301,0.200819178
155268,21069,1339,8301,0.161305867
155281,21095,356,484,0.73553719
155288,21079,593,2709,0.218899963
155289,21079,731,2709,0.26984127
155295,21205,1488,17314,0.085942012
155296,21205,364,17314,0.021023449
155297,21205,1494,17314,0.086288553
155305,21099,24,7900,0.003037975
155313,30147,1233,4749,0.259633607
155314,30147,738,4749,0.155401137
155315,30147,17,4749,0.003579701
155317,30168,548,3897,0.140620991
155327,30117,458,3780,0.121164021
155355,30075,227,4646,0.048859234
156284,15040,239,17640,0.013548753
156285,15040,3206,17640,0.181746032
156288,15119,1908,4056,0.470414201
156299,17018,618,101157,0.006109315
156300,17018,2008,101157,0.019850332
156301,17018,0,101157,0
156302,17008,78,79279,0.000983867
156309,17006,89,158223,0.000562497
156310,17006,6,158223,3.79212E-05
156311,17030,2223,32173,0.069095204
156312,17006,143,158223,0.000903788
156316,17032,0,8579,0
156317,17032,167,8579,0.019466138
156320,21022,12,7505,0.001598934
156323,21022,0,7505,0
156332,21121,496,496,1
156347,21079,6,2709,0.002214839
156348,21079,71,2709,0.026208933
156355,21205,174,17314,0.010049671
156356,21205,10,17314,0.000577567
156373,30147,30,4749,0.006317119
156377,30098,689,689,1
156378,30085,646,46864,0.013784568
156383,30052,37,6572,0.005629945
156386,30052,6,6572,0.000912964
156387,30052,51,6572,0.007760195
156414,30075,1056,4646,0.227292294
156415,30075,117,4646,0.025182953
157263,16035,141,12610,0.011181602
157264,16035,91,12610,0.007216495
157333,15080,572,3595,0.159109875
157334,15080,1296,3595,0.360500695
157336,15004,3149,3153,0.998731367
157337,15004,4,3153,0.001268633
157343,15040,3079,17640,0.174546485
157344,15040,46,17640,0.00260771
157347,15119,43,4056,0.010601578
157356,17018,3027,101157,0.029923782
157358,17018,96,101157,0.00094902
157359,17018,62,101157,0.000612909
157360,17018,39,101157,0.000385539
157361,17008,4014,79279,0.050631315
157362,17008,35,79279,0.000441479
157365,17029,99,81128,0.001220294
157368,17006,0,158223,0
157369,17006,1538,158223,0.009720458
157370,17006,1094,158223,0.006914292
157379,21022,8,7505,0.001065956
157380,21022,16,7505,0.002131912
157382,21022,70,7505,0.009327115
157383,21022,116,7505,0.015456362
157384,21022,218,7505,0.029047302
157401,21193,0,1185,0
157405,21020,1269,6154,0.206207345
157406,21020,147,6154,0.023886903
157407,21171,23,2583,0.008904375
157409,21154,199,55822,0.003564903
157410,21154,1009,55822,0.018075311
157412,21154,5,55822,8.95704E-05
157414,21205,1,17314,5.77567E-05
157415,21205,28,17314,0.001617188
157417,21110,130,32342,0.004019541
157418,21110,566,32342,0.017500464
157419,21110,627,32342,0.019386556
157420,21110,64,32342,0.001978851
157427,30018,754,754,1
157428,30099,5,11842,0.000422226
157430,30030,2,35641,5.61151E-05
157431,30030,1759,35641,0.049353273
157432,30030,1062,35641,0.029797144
157434,30140,657,657,1
157435,30135,1489,17839,0.083468804
157437,30085,101,46864,0.002155172
157439,30113,118,2261,0.052189297
157440,30041,990,1250,0.792
157441,30041,260,1250,0.208
157442,30052,286,6572,0.043517955
157466,30181,968,12102,0.079986779
157467,30181,25,12102,0.002065774
158255,6009,2255,102766,0.021943055
158256,6009,536,102766,0.005215733
158323,16035,0,12610,0
158365,16092,145,3210,0.04517134
158366,16092,178,3210,0.055451713
158386,15082,3,28159,0.000106538
158387,15082,232,28159,0.008238929
158395,15004,0,3153,0
158415,17018,344,101157,0.003400654
158417,17018,0,101157,0
158418,17018,21,101157,0.000207598
158419,17018,55,101157,0.000543709
158420,17008,559,79279,0.007051048
158421,17011,25,189624,0.00013184
158422,17029,469,81128,0.005780988
158423,17029,84,81128,0.001035401
158424,17029,3004,81128,0.037027907
158425,17029,13,81128,0.000160241
158426,17029,2,81128,2.46524E-05
158427,17029,1790,81128,0.022063899
158428,17029,61,81128,0.000751898
158429,17006,2229,158223,0.014087712
158430,17030,9,32173,0.000279738
158431,17030,2933,32173,0.091163398
158432,17030,554,32173,0.017219408
158433,17030,637,32173,0.019799211
158434,17016,1285,8705,0.147616312
158435,17016,84,8705,0.009649627
158436,17022,18,16677,0.001079331
158437,17022,382,16677,0.022905798
158442,21022,1663,7505,0.22158561
158443,21022,547,7505,0.072884744
158445,21019,217,99856,0.002173129
158446,21019,1094,99856,0.010955776
158459,21193,11,1185,0.0092827
158460,21193,840,1185,0.708860759
158464,21153,487,9522,0.051144717
158465,21153,427,9522,0.04484352
158466,21182,180,4707,0.038240918
158467,21189,830,15342,0.054099857
158468,21154,43,55822,0.000770306
158469,21154,1466,55822,0.026262047
158471,21154,2567,55822,0.045985454
158472,21154,19,55822,0.000340368
158476,21110,245,32342,0.007575289
158477,21110,379,32342,0.011718508
158478,21110,198,32342,0.00612207
158479,21110,1576,32342,0.048729207
158480,21110,1349,32342,0.041710469
158487,30099,31,11842,0.002617801
158489,30115,566,26207,0.021597283
158490,30030,314,35641,0.008810078
158491,30074,118,4125,0.028606061
158492,30118,91,120844,0.000753037
158493,30118,967,120844,0.008002052
158494,30118,294,120844,0.002432889
158496,30085,1686,46864,0.035976442
158497,30085,30,46864,0.00064015
158498,30113,2143,2261,0.947810703
158499,30014,7,22578,0.000310036
158503,30196,0,5598,0
158504,30196,0,5598,0
158506,30053,92,13651,0.006739433
158507,30053,224,13651,0.016409054
158511,30031,276,994,0.277665996
158512,30031,718,994,0.722334004
158525,30181,46,12102,0.003801025
158526,30181,373,12102,0.030821352
158529,30181,110,12102,0.009089407
158530,30181,281,12102,0.023219303
158539,30011,28,29131,0.000961175
158540,30011,2567,29131,0.088119186
159311,6001,399,24881,0.016036333
159312,6001,4,24881,0.000160765
159314,6009,1224,102766,0.011910554
159315,6009,2567,102766,0.024979079
159376,16055,870,35484,0.024518093
159377,16055,460,35484,0.012963589
159424,16092,46,3210,0.014330218
159440,15123,1424,7546,0.18870925
159445,15082,3145,28159,0.111687205
159452,15097,1056,2648,0.398791541
159453,15097,90,2648,0.033987915
159458,15021,1793,6950,0.257985612
159459,15021,66,6950,0.009496403
159477,17007,206,351048,0.000586814
159478,17007,1902,351048,0.005418062
159479,17007,257,351048,0.000732094
159480,17011,1323,189624,0.006976965
159481,17029,1681,81128,0.020720343
159483,17029,482,81128,0.005941229
159484,17029,72,81128,0.000887486
159485,17029,761,81128,0.009380239
159486,17029,83,81128,0.001023075
159487,17029,151,81128,0.001861256
159488,17002,204,10657,0.019142348
159489,17030,2,32173,6.21639E-05
159490,17030,1157,32173,0.035961831
159491,17030,149,32173,0.004631213
159492,17030,46,32173,0.00142977
159493,17016,131,8705,0.015048823
159494,17016,0,8705,0
159495,17022,657,16677,0.039395575
159496,17022,2401,16677,0.143970738
159497,17022,6,16677,0.000359777
159500,21188,135,8327,0.016212321
159501,21188,505,8327,0.060646091
159502,21019,4143,99856,0.041489745
159503,21019,0,99856,0
159504,21019,320,99856,0.003204615
159505,21019,5064,99856,0.050713027
159506,21019,85,99856,0.000851226
159511,21114,1445,1507902,0.000958285
159512,21114,360,1507902,0.000238742
159521,21153,15,9522,0.001575299
159522,21153,25,9522,0.002625499
159523,21153,870,9522,0.09136736
159524,21097,1,1444,0.000692521
159525,21151,108,7967,0.013555918
159526,21151,570,7967,0.071545124
159527,21189,368,15342,0.023986442
159528,21154,1127,55822,0.020189173
159529,21154,15,55822,0.000268711
159530,21154,390,55822,0.006986493
159531,21154,1,55822,1.79141E-05
159533,21110,210,32342,0.006493105
159534,21110,480,32342,0.014841383
159539,21110,265,32342,0.00819368
159542,21063,29,7833,0.003702285
159543,21063,12,7833,0.00153198
159550,30138,95,40611,0.002339268
159551,30081,3,16401,0.000182916
159552,30118,2564,120844,0.021217437
159553,30085,446,46864,0.0095169
159554,30085,346,46864,0.007383066
159555,30085,2,46864,4.26767E-05
159556,30085,872,46864,0.018607033
159558,30014,43,22578,0.001904509
159559,30014,360,22578,0.015944725
159562,30196,0,5598,0
159563,30196,1297,5598,0.231689889
159576,30049,143,1167,0.122536418
159577,30049,968,1167,0.829477292
159588,30181,244,12102,0.020161957
159589,30181,523,12102,0.043215997
160370,6001,1448,24881,0.058197018
160371,6009,601,102766,0.005848238
160372,6009,177,102766,0.00172236
160373,6009,1654,102766,0.016094817
160374,6009,0,102766,0
160446,16035,1008,12610,0.079936558
160511,15097,1402,2648,0.529456193
160512,15097,100,2648,0.03776435
160517,15021,1484,6950,0.21352518
160518,15021,30,6950,0.004316547
160520,15113,897,16948,0.052926599
160521,15113,878,16948,0.051805523
160522,15113,758,16948,0.044725041
160523,15088,592,43683,0.013552183
160524,15088,841,43683,0.019252341
160527,15052,83,8045,0.010316967
160535,17007,3420,351048,0.009742257
