GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
143622,21085,198558.7713,7046.065161
143623,21085,198558.7713,1342.255272
143629,21042,43240.5956,5914.996734
143630,21042,43240.5956,6362.803295
143631,21042,43240.5956,6895.043711
143632,21042,43240.5956,2184.569858
143636,21147,55204.96283,1935.942675
143641,21082,61708.6349,4136.39317
143642,21082,61708.6349,1982.172728
143643,21082,61708.6349,802.0362514
143644,21037,34300.79881,600.296931
143648,21018,51685.8502,1377.580662
143649,21018,51685.8502,1271.998642
143650,21018,51685.8502,3007.830515
143656,21156,201057.14,1325.679385
143657,21156,201057.14,2298.893144
143658,21156,201057.14,7804.835023
143660,21010,40667.6913,837.0723036
143667,21010,40667.6913,968.184803
143668,21010,40667.6913,2689.594686
143676,21145,37688.68789,3429.729949
143679,21145,37688.68789,669.5298498
143681,30173,96934.9516,3204.939527
143689,20002,116506.5753,2332.385424
143690,20002,116506.5753,5285.121308
143692,20002,116506.5753,865.6105597
143694,30174,359250.6791,191.6891898
143695,30174,359250.6791,8281.840588
143710,30045,222762.7043,1589.153356
143711,30084,92257.44429,1838.756364
143712,30045,222762.7043,360.3398541
143713,30045,222762.7043,1105.643089
143716,30012,29546.02474,551.8429766
143729,30143,141271.0171,1154.126784
143730,30141,196315.1161,97.02676834
143731,30141,196315.1161,1761.226419
143732,30141,196315.1161,2598.999449
143734,30141,196315.1161,303.4190025
143737,30032,114910.1898,8978.28329
143740,30032,114910.1898,120.7017979
143741,30032,114910.1898,4927.738541
143781,27002,722058.3498,1873.213337
144498,16008,343495.5248,6620.186016
144514,16015,231144.2066,6925.738701
144555,16010,283785.8028,287.5094901
144578,16038,310368.3619,2462.082125
144579,16038,310368.3619,6342.261167
144580,16038,310368.3619,6597.474143
144581,16038,310368.3619,6223.657077
144582,16038,310368.3619,6061.844429
144583,16038,310368.3619,4806.885341
144589,16038,310368.3619,1352.003589
144590,16038,310368.3619,3754.754226
144591,16038,310368.3619,2361.330331
144597,16077,135244.4876,6239.344535
144601,12027,239650.9302,2578.728115
144602,12027,239650.9302,4810.850189
144604,12027,239650.9302,2425.550819
144605,12027,239650.9302,666.3562825
144606,12027,239650.9302,2954.68687
144613,15105,228883.4529,7314.116992
144616,15105,228883.4529,6812.066851
144617,15105,228883.4529,239.8710398
144620,15105,228883.4529,1784.439905
144621,15105,228883.4529,10385.8429
144629,12047,71779.80436,5543.429517
144630,12047,71779.80436,3707.371493
144632,12037,75536.6203,7749.859723
144633,12037,75536.6203,1339.786806
144634,12037,75536.6203,6715.404286
144635,12055,208445.6925,1077.871252
144636,12055,208445.6925,3426.182001
144638,12055,208445.6925,7321.597651
144644,12015,90160.3699,5969.517721
144645,12015,90160.3699,1224.833967
144650,17017,187326.3694,6527.268219
144652,17012,184106.9955,1945.739298
144653,17012,184106.9955,2476.063804
144656,17025,98899.25548,216.7382806
144657,17025,98899.25548,4770.72276
144666,17019,70470.66813,2726.159202
144668,17003,69256.47779,817.0693478
144669,17003,69256.47779,3213.303229
144670,17003,69256.47779,2545.132347
144673,21051,78281.27317,3809.62126
144674,21051,78281.27317,4255.945588
144675,21051,78281.27317,252.7296313
144677,21085,198558.7713,4368.658572
144680,21085,198558.7713,677.3503101
144681,21085,198558.7713,3017.691299
144683,21085,198558.7713,3321.626449
144684,21007,57962.3527,2722.993044
144685,21007,57962.3527,1301.501808
144688,21042,43240.5956,747.5456404
144689,21042,43240.5956,2206.515508
144695,21169,62880.67723,895.2429963
144696,21169,62880.67723,6653.394871
144697,21169,62880.67723,5809.959026
144699,21082,61708.6349,2919.115868
144700,21082,61708.6349,4981.425269
144702,21082,61708.6349,7236.518106
144703,21082,61708.6349,1027.547521
144704,21092,34697.24806,3553.582901
144709,21156,201057.14,1062.829026
144710,21156,201057.14,6286.416895
144711,21156,201057.14,828.0026253
144712,21161,82041.23269,186.6771506
144713,21161,82041.23269,585.854538
144714,21161,82041.23269,2009.81739
144715,21156,201057.14,5380.06065
144716,21156,201057.14,6705.203867
144719,21120,23655.95482,4549.704737
144720,21120,23655.95482,2035.590172
144722,21195,77039.69413,334.2097366
144725,21195,77039.69413,7605.827949
144726,21195,77039.69413,4412.591826
144735,21145,37688.68789,895.4726051
144740,30173,96934.9516,3301.39416
144747,20002,116506.5753,1957.275489
144748,20002,116506.5753,6524.287026
144750,20002,116506.5753,6888.964496
144751,20002,116506.5753,5412.952729
144752,30174,359250.6791,58.42488673
144753,30174,359250.6791,5059.198251
144754,30174,359250.6791,4890.616971
144767,30084,92257.44429,2965.234704
144768,30045,222762.7043,1559.933545
144769,30045,222762.7043,344.9052985
144770,30084,92257.44429,1515.338727
144771,30084,92257.44429,6031.119536
144775,30012,29546.02474,8636.405036
144787,30143,141271.0171,1877.515543
144788,30143,141271.0171,4369.892459
144791,30141,196315.1161,1719.804108
144792,30141,196315.1161,3830.570764
144793,30141,196315.1161,1150.975983
144794,30141,196315.1161,7745.875729
144796,30032,114910.1898,6938.991955
144800,30032,114910.1898,3163.7478
145555,16008,343495.5248,9581.535658
145556,16008,343495.5248,6117.354444
145557,16008,343495.5248,2578.981707
145558,16008,343495.5248,1376.724456
145559,16008,343495.5248,4241.074986
145560,16008,343495.5248,2584.250813
145573,16015,231144.2066,6295.559676
145614,16010,283785.8028,6030.703056
145629,16029,66626.03805,497.4785873
145650,16038,310368.3619,7302.692745
145652,16038,310368.3619,2844.92622
145653,16038,310368.3619,6335.840108
145654,16077,135244.4876,374.2329198
145655,16077,135244.4876,7898.8452
145656,16077,135244.4876,6130.108351
145660,12027,239650.9302,6801.549402
145663,12027,239650.9302,6630.798235
145672,15105,228883.4529,5681.539991
145673,15105,228883.4529,1229.974117
145675,15105,228883.4529,1042.543873
145676,15105,228883.4529,5408.913488
145680,15105,228883.4529,4105.249578
145681,12058,205076.1793,943.2149152
145689,12047,71779.80436,4454.349696
145691,12037,75536.6203,113.8029277
145694,12055,208445.6925,8774.098464
145695,12055,208445.6925,5883.989055
145696,12055,208445.6925,7009.031311
145697,12055,208445.6925,1335.526137
145698,12055,208445.6925,6228.822059
145699,12055,208445.6925,1872.378366
145700,12055,208445.6925,2043.818844
145701,12055,208445.6925,7144.23897
145702,12055,208445.6925,4083.132351
145703,12055,208445.6925,67.24421738
145704,12015,90160.3699,6048.550364
145709,17012,184106.9955,2647.085911
145711,17012,184106.9955,14344.46747
145715,17025,98899.25548,7555.034892
145716,17025,98899.25548,5839.234379
145717,17025,98899.25548,798.5710884
145725,17019,70470.66813,6004.348501
145726,17003,69256.47779,2720.254452
145728,17003,69256.47779,939.6121966
145729,21051,78281.27317,6810.693919
145733,21051,78281.27317,1416.373392
145734,21021,5057.676987,871.8773189
145736,21085,198558.7713,6150.322379
145739,21085,198558.7713,2359.501592
145744,21007,57962.3527,6830.619623
145748,21206,99006.81391,4405.839085
145749,21206,99006.81391,5337.247164
145750,21206,99006.81391,1872.78117
145756,21169,62880.67723,6549.198672
145757,21169,62880.67723,772.9511039
145758,21082,61708.6349,2846.007582
145761,21082,61708.6349,2222.959668
145762,21082,61708.6349,4221.606816
145763,21092,34697.24806,3811.005857
145764,21092,34697.24806,6432.530958
145765,21092,34697.24806,9606.577801
145771,21161,82041.23269,2054.345565
145772,21161,82041.23269,6558.882609
145773,21156,201057.14,6087.741853
145774,21149,37202.18704,427.3745177
145775,21149,37202.18704,3377.817674
145779,21120,23655.95482,2301.815501
145783,21195,77039.69413,8823.707727
145784,21195,77039.69413,745.1953549
145794,21061,5377.986598,3186.567584
145795,30173,96934.9516,2354.809352
145798,30173,96934.9516,1154.194633
145799,30173,96934.9516,2033.091141
145806,20002,116506.5753,6769.596408
145808,20002,116506.5753,4157.90925
145809,20002,116506.5753,5336.859267
145811,30174,359250.6791,4277.142435
145812,30174,359250.6791,2145.918533
145814,30174,359250.6791,12.49149952
145815,30174,359250.6791,173.5405408
145824,30174,359250.6791,5423.450097
145825,30084,92257.44429,12600.59207
145826,30084,92257.44429,9634.031114
145830,30084,92257.44429,2609.513248
145833,30012,29546.02474,6054.387357
145834,30012,29546.02474,92.11630533
145845,30143,141271.0171,113.8085126
145846,30143,141271.0171,8729.129712
145847,30143,141271.0171,1850.684387
145848,30143,141271.0171,6286.161877
145850,30141,196315.1161,1945.85813
145851,30141,196315.1161,1033.361676
145852,30141,196315.1161,5158.968452
145853,30141,196315.1161,3052.561029
145854,30141,196315.1161,6030.555471
145855,30032,114910.1898,4397.199827
145856,30032,114910.1898,4656.603119
145859,30032,114910.1898,3628.303981
146613,16008,343495.5248,4385.871484
146614,16008,343495.5248,3645.437205
146617,16008,343495.5248,6412.183953
146618,16008,343495.5248,2409.259512
146619,16008,343495.5248,4935.571491
146620,16008,343495.5248,4038.682625
146621,16008,343495.5248,1810.948869
146632,16015,231144.2066,7175.56383
146673,16010,283785.8028,6083.441221
146686,16029,66626.03805,5514.793317
146687,16029,66626.03805,11206.12815
146688,16029,66626.03805,1827.332841
146709,16038,310368.3619,1108.650302
146710,16038,310368.3619,6396.142544
146711,16038,310368.3619,7008.267058
146715,16077,135244.4876,1355.678841
146719,12027,239650.9302,6150.187854
146722,12027,239650.9302,6201.976599
146732,15105,228883.4529,7979.149075
146735,15105,228883.4529,9937.121262
146736,15105,228883.4529,752.2390087
146739,15105,228883.4529,152.6533962
146740,12058,205076.1793,3633.201085
146741,12058,205076.1793,7682.070443
146742,12058,205076.1793,1559.590309
146747,12047,71779.80436,224.5719181
146748,12047,71779.80436,6530.327111
146749,12047,71779.80436,4543.913937
146753,12055,208445.6925,152.9917912
146754,12060,86713.6517,2248.71375
146755,12055,208445.6925,1817.254744
146756,12055,208445.6925,655.2489447
146757,12055,208445.6925,1387.586575
146758,12055,208445.6925,3564.442769
146759,12055,208445.6925,5699.452562
146763,17001,62081.44366,735.7897889
146764,17001,62081.44366,8992.083938
146767,17012,184106.9955,1386.639254
146768,17012,184106.9955,1490.454557
146769,17012,184106.9955,347.9200518
146770,17012,184106.9955,1135.660436
146771,17012,184106.9955,3951.239299
146772,17012,184106.9955,216.2121672
146773,17025,98899.25548,5539.012004
146774,17025,98899.25548,3697.988085
146776,17004,141371.4764,4511.387186
146783,17019,70470.66813,20.52735078
146784,17019,70470.66813,3845.982103
146785,17003,69256.47779,3122.025065
146786,17003,69256.47779,1714.913514
146787,17003,69256.47779,4746.004536
146788,21051,78281.27317,7374.814366
146792,21051,78281.27317,1962.938026
146793,21051,78281.27317,2221.329995
146794,21085,198558.7713,243.6530693
146795,21085,198558.7713,18.64078815
146796,21085,198558.7713,5587.819954
146797,21085,198558.7713,4028.878462
146798,21085,198558.7713,896.5445423
146799,21085,198558.7713,3933.100013
146803,21007,57962.3527,3073.854072
146804,21007,57962.3527,3700.141398
146809,21031,20801.51414,2860.246622
146810,21031,20801.51414,467.1881468
146815,21169,62880.67723,1572.175218
146816,21169,62880.67723,2712.424949
146821,21092,34697.24806,2933.338694
146824,21092,34697.24806,256.4700391
146825,21092,34697.24806,3585.794939
146826,21161,82041.23269,1545.664086
146828,21161,82041.23269,209.8841721
146829,21161,82041.23269,7012.461462
146830,21161,82041.23269,2803.56874
146831,21156,201057.14,929.6581222
146832,21149,37202.18704,110.6503172
146833,21103,66725.75229,1379.843307
146838,21120,23655.95482,2946.140635
146840,21195,77039.69413,116.399521
146841,21195,77039.69413,11949.94256
146842,21195,77039.69413,1001.801565
146845,30159,23232.21427,5923.479848
146846,30159,23232.21427,4138.016693
146854,30173,96934.9516,6511.585103
146855,30173,96934.9516,2748.747412
146856,30173,96934.9516,1577.253436
146857,30173,96934.9516,3216.211947
146863,20002,116506.5753,6584.291028
146864,20002,116506.5753,4154.038212
146865,20002,116506.5753,2133.289453
146866,20002,116506.5753,6620.833035
146867,20002,116506.5753,1369.072337
146870,30174,359250.6791,6447.219028
146881,30174,359250.6791,3970.216196
146882,30174,359250.6791,14295.17733
146883,30174,359250.6791,3522.400046
146889,30084,92257.44429,3458.536102
146890,30005,20482.52476,1842.128701
146892,30012,29546.02474,2639.423906
146893,30005,20482.52476,379.9141445
146901,30143,141271.0171,59.27836027
146902,30143,141271.0171,3728.304598
146903,30143,141271.0171,5129.775401
146904,30143,141271.0171,7400.569872
146907,30143,141271.0171,5413.427257
146908,30143,141271.0171,1208.858506
146909,30141,196315.1161,5292.214498
146910,30141,196315.1161,7124.497079
146911,30141,196315.1161,1450.35301
146915,30032,114910.1898,4220.652085
146916,30032,114910.1898,6952.41266
146917,30032,114910.1898,7076.263543
146918,30032,114910.1898,411.5031942
147672,16008,343495.5248,3896.071983
147679,16008,343495.5248,1339.825573
147680,16008,343495.5248,2087.926347
147681,16026,121620.0456,1054.740824
147691,16015,231144.2066,6368.289169
147732,16010,283785.8028,6815.904359
147744,16029,66626.03805,1441.198656
147745,16029,66626.03805,7931.48765
147768,16038,310368.3619,972.6561731
147769,16038,310368.3619,3369.361015
147770,16038,310368.3619,3618.804557
147773,16077,135244.4876,4038.270988
147774,16077,135244.4876,2231.519734
147778,12027,239650.9302,6012.486605
147781,12027,239650.9302,6095.898001
147791,15105,228883.4529,3055.229637
147792,15105,228883.4529,5023.573763
147794,15105,228883.4529,837.1785818
147795,15105,228883.4529,4443.876595
147801,12058,205076.1793,47.81510902
147802,15080,146794.0241,8812.361941
147803,15080,146794.0241,1277.186414
147804,15080,146794.0241,533.5148004
147806,12047,71779.80436,1087.52079
147807,12047,71779.80436,2294.069857
147810,12060,86713.6517,4595.345604
147811,12060,86713.6517,1535.932631
147812,12055,208445.6925,1422.565903
147814,12060,86713.6517,7157.024311
147815,12060,86713.6517,622.3606031
147817,12055,208445.6925,3250.508508
147818,12055,208445.6925,269.0267015
147819,12055,208445.6925,1640.586411
147820,12055,208445.6925,7610.163464
147821,12055,208445.6925,514.63382
147822,17001,62081.44366,810.1316274
147823,17001,62081.44366,6637.503433
147824,17001,62081.44366,3023.501628
147825,17001,62081.44366,2232.190209
147826,17017,187326.3694,3358.795748
147827,17012,184106.9955,7515.423239
147828,17012,184106.9955,524.7230943
147829,17012,184106.9955,5274.531412
147830,17012,184106.9955,5506.217069
147831,17012,184106.9955,603.4947664
147832,17025,98899.25548,4462.448648
147835,17004,141371.4764,735.177502
147836,17004,141371.4764,7000.466165
147841,17019,70470.66813,2679.432027
147842,17019,70470.66813,3973.625508
147845,17013,39480.38446,4456.705857
147847,21051,78281.27317,2239.471983
147852,21085,198558.7713,275.1544642
147853,21176,30456.9297,912.7407289
147854,21085,198558.7713,3796.829307
147855,21085,198558.7713,931.171086
147856,21085,198558.7713,2306.201851
147857,21085,198558.7713,1039.803101
147862,21007,57962.3527,3783.448587
147863,21007,57962.3527,1612.687939
147864,21007,57962.3527,2362.006286
147865,21007,57962.3527,1643.444169
147867,21031,20801.51414,1276.108584
147868,21031,20801.51414,188.1443281
147869,21146,30095.39674,2804.976385
147874,21169,62880.67723,11387.78051
147875,21169,62880.67723,273.2823169
147885,21161,82041.23269,5875.25828
147886,21161,82041.23269,1534.105335
147887,21161,82041.23269,736.5302955
147890,21149,37202.18704,522.6490178
147891,21149,37202.18704,974.8212188
147892,21103,66725.75229,1395.712267
147897,21120,23655.95482,87.64739085
147898,21156,201057.14,899.3955747
147899,21156,201057.14,85.91470426
147900,21195,77039.69413,6629.244644
147901,21195,77039.69413,10319.80326
147903,30019,11132.09507,5666.730013
147904,30019,11132.09507,783.6466756
147905,30159,23232.21427,5109.431801
147909,21061,5377.986598,175.2044751
147910,30201,90892.89171,5987.489018
147911,30201,90892.89171,2952.679611
147912,30173,96934.9516,524.2217283
147913,30173,96934.9516,3298.451128
147914,30173,96934.9516,4739.496483
147915,30173,96934.9516,2347.934973
147916,30173,96934.9516,1029.21441
147920,20002,116506.5753,4506.685993
147921,20002,116506.5753,1238.120023
147922,20002,116506.5753,2436.054859
147926,20002,116506.5753,953.7127093
147927,20002,116506.5753,3191.456422
147928,30174,359250.6791,796.6279855
147929,30174,359250.6791,42.91397844
147939,30174,359250.6791,12886.79687
147940,30174,359250.6791,10114.85465
147949,30005,20482.52476,7020.812612
147950,30005,20482.52476,2679.419851
147952,30005,20482.52476,2852.144802
